Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,"""ШАМОРА-ТУР""",5,"Правильное название этого маяка - ""Маяк Токаревского""..
Это один из 7 маяков Владивостока и самый популярный у туристов.
Ежегодно, место где он установлен - Токаревскую кошку(косу), посещают тысячи туристов со всех стран мира. Также изображение этого маяка, является символом Владивостока.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,0609_2013448,4,"Здание , вестибюль, зал вполне обычные, удобные. Стмпатичный сквер перед театром, с замечательным памятником В. Высоцкому.В зале довольно сильная вентиляция, оденьтесь с учетом этого, чтобы не замерзнуть (удобно взять кашмину или палантин). Игра актеров нашего театра куда лучше гастролирующих московских трупп.",Опубликовано 28 января 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,105MarinaD,5,"Любимое место прогулок, отдыха горожан и гостей, летом ещё и пляж, есть несколько кафешек и Пит-стопов. После Маяка (кстати, он называется не Эгершельд, а маяк Токаревский) только море и ничего кроме моря. Отличное место для фотосессии и пикников. Мы с сыном там постоянно гуляем, если нет ветра...Есть платные и бесплатные пляжи, летом тут не протолкнуться(((",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,111_OxyGen_111,5,"Просто красивое место, замечательный вид на город и мосты!
Добраться можно только на машине, хотя при большом желании и пешком тоже:-)",Опубликовано 3 мая 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,2014trumka,5,"Великолепный вид и на сам маяк и на оба входа в бухту золотой рог. Очень романтично, посещать однозначно.",Опубликовано 5 марта 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,2015_Elli,5,"Это одно из тех мест, где надо побывать, если Вы посетите Владивосток! Это такой же символ Владивостока, как Золотой мост, мост на остров Русский! Когда полоска суши уходит под воду, то клочок земли, на котором стоит маяк, из полуострова превращается в полноценный остров! местоположение Маяка дает возможность для целой серии офигенных снимков! Не упустите возможность там побывать!",Опубликовано 8 августа 2018 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,288318,5,"Очень красивое место, на котором можно просто отдохнуть в компании близких людей, или найти новых знакомых",Опубликовано 24 августа 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,576alex,5,"Хотите побыть наедине с морем или подышать вдвоем свежим бризом, любуясь прекрасными видами города, сопок и моря, то вам сюда. В теплое время года есть прекрасная возможность искупаться, заняться фридайвингом, а также порыбачить, если есть лодка.",Опубликовано 3 августа 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,777Artem911,4,"Пошли сначала искать это маяк пешком - но это ошибка . Проще добраться на автобусе ( номер нек помню) до конечной далее пешком . минут 20-25 . Сам Маяк не большой. к нему веде насыпная дорога . Летом там вода по щиколотку или по колено . Мы были зимой- Японское море замерзло и лед имел очень красивый вид. Много мен=стных жителей туда приезжают на пикник , рыбу половить или просто погулять . \Так же там проходят местные праздники например чем то цветным обсыпаются - борьба с хандрой , Рекомендую Там побывать красиво и .......интересно . А лучше сразу ехать на машине.",Опубликовано 18 ноября 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,777Kulak,5,"Этот объект обладает необычной притягательной силой, многие приезжают посмотреть на него. Вроде ничего особенного - круглая белая башня с красной пимпочкой наверху. Но в окружающем пространстве эта штуковина выглядет очень романтично. Он словно впитывает энергию бескрайнего моря и является посредником между водой и сушей. Маяк уже более ста лет служит ориентиром в при заходе судов в порт. 
Добираться сюда нужно пешком, хотя путь совсем не близок, зато чрезвычайно интересен. ",Опубликовано 28 сентября 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,77Anna772013,5,очень красивое место. приплывают ларги (морские котики). протяженность до маяка большая. нет спуска с маяка.,Опубликовано 3 января 2021 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,888SvetLana,5,"и местные жители, и гости города в большинстве любят это место (и людей здесь обычно много). Вроде ничего особенного, но море, да и маяк - это всегда романтика, как ни крути.",Опубликовано 12 июля 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,@Karpone,5,"Обязательное для посещения место! Это коса, по которой можно пройти пешком почти в середину Японского моря!!!
Виды на золотой мост, мост на остров Русский, и выход в океан - вот что будет окружать вас!

Ну и конечно одинокий, кажущийся заброшенным, но действующий самый старый в городе Маяк!

Фотографии потрясающие!
Ощущения не передаваемые!
Не пожалейте - посетите эту достопримечательность во Владивостоке! Вам понравится!",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,ALEKSEEVA,5,"Нравится приезжать в одно из самых примечательных мест отдыха во Владивостоке ❤️🌊и это маяк на эгершельде!!! Насыпная коса из гальки ведёт прямо к нему . С него открываются виды на о. Русский и мост 🌉 , яхты ⛵️ и корабли 🛳!! Романтично прогуляться на закате в хорошую погоду ✨❤️",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,A_Shumilov,5,"Очень романтичное место.. К маяку с полуострова ведет узкая каменистая коса. Бриз, камни, медузы, ламинария, рыбаки, снующие катера, вид на мост на Остров Русский...",Опубликовано 3 августа 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Academyjapanese,5,"Отличное место для отдыха, прогулок, купания.
А еще тут можно сделать много памятных фото, побродить по воде, насладиться видом Русского острова и моста на о. Русский.",Опубликовано 29 октября 2018 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Alber,5,"С другом приехали на машине, место и вид просто впечатлили! Было много отдыхающих и купающихся, не удержались и сами искупались. Теперь рассказываю друзьям, что купался в Тихом океане.
Очень красивое место!",Опубликовано 17 июля 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Albina Zavatskaya,5,"Маяк смотрелся гораздо симпатичнее без окружающего его забора. Наверное это продиктовано необходимистью, но выглядит это теперь просто ужасно.",Опубликовано 8 октября 2018 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,AleToff,5,"Милый маленький бекон, а когда мы приехали, нам предложили скудный явление это замороженных волн на пляж и вместе с этим прекрасным закатом, это было самым ярким событием нашей поездки!",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Alecsiel,5,"Если вам довелось побывать во Владивостоке, обязательно посетите этот маяк. Он является одним из символов города и в совокупности с морем с обеих сторон, являет собой очень живописную картину. Обязательно посетите его как в теплое время года, так и в зимнее. Абсолютно разные пейзажи, не пожалеете!",Опубликовано 27 апреля 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Alecsiel,5,"Одна из главных достопримечательностей Владивостока! Находится в отдалении от основных жилых районов города. Если хотите красивых фотографий, причем как летом так и зимой, то вам сюда!:)",Опубликовано 3 июля 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Aledgan,4,Популярное место как у туристов так и у жителей Владивостока рекомендую его посещение летом в солнечный день. Рядом каменистые пляжи.,Опубликовано 9 марта 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Alekk0,5,"Пожалуй, любимое место в городе - отсюда кажется, что ты на краю земли. Хотя суши вокруг немало - остров и большая земля. берег превращен в пляж. Все удовольствия в одном месте.",Опубликовано 22 марта 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Aleksandr,2,"Вроде как это место является достопримечательностью города, все об этом знают. Но только руководству города наплевать. Дорога к маяку не облагорожена, если идти ближе к вечеру, можно и ноги переломать (освещения нет, какие-то железяки из земли торчат). Да и сама площадка раздолбана чуть ли не полностью, отсутствие хоть какого-нибудь комфорта. Сходил для галочки, никакого удовольствия.",Опубликовано 10 июля 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Aleksandr S,5,"Маяк ""Токаревская кошка"" уже долго является одной из визитных карточек города, подчеркивая морской характер Владивостока. Это место интересно в любое время года, отсюда открываются красивые виды на Русский мост, остров Русский, пролив Босфор Восточный. Когда вы доходите до самого маяка по узкой Токаревской кошке, то находитесь почти посередине между материком и островом Русским, здесь обычно ветрено и прохладно. Место для романтиков, любителей ландшафтных видов, здесь красивый закат.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Aleksandr S,5,"Маяк - важный навигационный знак в проливе Босфор Восточный для судоводителей, был установлен в 1876 году. Маяк - самая южная оконечность материкового Владивостока, он подчёркивает морской характер города, это место притяжения для гостей города. Сюда лучше приехать во второй половине дня ближе к закату, чтобы увидеть прекрасные морские пейзажи. Здесь можно оценить размеры гигантского Русского моста. Только теплее одевайтесь, здесь открытое место посреди пролива, часто ветрено и прохладно. Еще это конечный пункт разных автопробегов, например ""Мурманск - Владивосток"" протяжённостью 16000 км.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Aleksandr S,5,"После значительного перерыва посетили сегодня маяк на Токаревской кошке. Мощный тайфун «Майсак» в начале сентября этого года размыл узкую насыпную дорожку, ведущую к маяку. Сейчас к самому маяку пешком не подберешься, но в этом есть и плюсы. Кроме того, после перекрытия проезда для машин на косу, рядом с маяком стало чище и комфортнее.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Aleksandra P,3,"маяк расположен в районе Эгершельд, совсем рядом с центром города. Туда можно доехать из центра или ЖД вокзала на автобусе №62, 51, последняя остановка. Если на машине, то теперь туда очень удобно добираться, т.к. дорогу сделали асфальтированной. На пляже есть оборудованные места для отдыха. Но машины стоят совсем рядом, пляж каменистый. Как-то там неуютно. Море непрозрачное, сразу становится глубоко.",Опубликовано 2 июня 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Aleksei Chuvaev,5,"Народ, место очень классное, обязательно стоит посетить. Доехать из центра можно на автобусе #60, ехать до кольца, потом минут 20 пешком.
На фото изображен Токаревский маяк, который находится на мысе Токаревский. По пути, недалеко от метки на карте, есть еще один маяк, но он ничего интересного из себя не представляет",Опубликовано 27 сентября 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Alen,5,"Море, маяк, мосты - лучше места для прогулок вдвоем и не придумать! Идеально в любое время суток. Если приехали без машины - придется достаточно далеко идти (причем ночью этот подвиг лучше не повторять). К посещению обязательно!",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Alex Greebson,5,"Сюда специально возят туристов из Азии автобусами и не зря. Маяк - одна из визитных карточек Владивостока. А ещё здесь (во всяком случае в феврале-марте) зимуют нерпы. Они крайне любопытны, так что если вести себя осторожно, можно увидеть больше, чем просто голову торчащую из воды.",Опубликовано 13 марта 2019 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Alex_Ivankov,4,"Красивый маяк. Красивая коса, разлепляющая два залива. Если смотреть в сторону острова Русского можно любоваться видами, в противоположном направлении люди пытаются что-то строить. На камнях художники рисуют виды. Популярное место у туристов, и как следствие мусор, к сожалению. Да что-то прибивает водой, но и особо одарённые оставляют стаканчики из-под кофе, пластиковые бутылки, окурки. Если картинку размылить, то красота, если приглядеться, то раздражает такое отношение.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,AlexaFedor22,4,"Удобно днем позагорать на платном пляже, а вечером красивый вид на мост, можно приятно провести время с друзьями.",Опубликовано 27 августа 2018 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Alexander,5,"Мне кажется, это самое красивое место Владивостока.
Вид на маяк на фоне моря и острова восхитительный.
И чем ближе к маяку, тем больше ощущение, что вокруг чистая абсолютная природа.",Опубликовано 13 февраля 2020 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Маяк Эгершельд,Alexander K,4,"Уникальная энергетика и отличное место для фото. Если Вам повезет, можно доехать на машине почти до самого маяка !",Опубликовано 4 декабря 2015 г.
