Дальневосточный округ,Сахалинская область,"Сахалин,Южно-Сахалинск",Развлечения в Южно-Сахалинске,"Спортивно-туристический комплекс ""Горный воздух""",02petrushina76,5,"Очень понравилось восхождение на самый верх базы. Подъемники как в Европе, очень удивило на краю земли....!!!!Самые современные. Красивый вид на горы, пейзажи. На самой высоте наблюдали посадку самолета, впечатлило.",Опубликовано 29 января 2014 г.
Дальневосточный округ,Сахалинская область,"Сахалин,Южно-Сахалинск",Развлечения в Южно-Сахалинске,"Спортивно-туристический комплекс ""Горный воздух""",177_70,5,Прекрасный вид на город и если честно то с горда на турбазу тоже прекрасный вид.Особенно вечером когда горнолыжная трассы в огнях.Кажется что она плывет над городом.Канатная дорога на современном уровне.Ну вообщем если вы впервые в городе то стоит побывать.,Опубликовано 10 декабря 2014 г.
Дальневосточный округ,Сахалинская область,"Сахалин,Южно-Сахалинск",Развлечения в Южно-Сахалинске,"Спортивно-туристический комплекс ""Горный воздух""",193337,5,"Хорошее место для ознакомления с природой Южно-Сахалинска, весь город как на ладони, отличная канатная дорога, очень комфортная и безопасная. Зимой возможность заняться зимними видами спорта (для лыжников есть отдельный подъемник)",Опубликовано 26 октября 2015 г.
Дальневосточный округ,Сахалинская область,"Сахалин,Южно-Сахалинск",Развлечения в Южно-Сахалинске,"Спортивно-туристический комплекс ""Горный воздух""",514_2013,5,"Отличное место-подойдет для обычной прогулки, ну и конечно для людей кто занимается спортом. Зимой наверху конечно очень холодно. Не забудьте фотоаппарат- поводов для фото будет достаточно, панорама на город-красота! Сам подъем много времени не займет",Опубликовано 29 ноября 2013 г.
Дальневосточный округ,Сахалинская область,"Сахалин,Южно-Сахалинск",Развлечения в Южно-Сахалинске,"Спортивно-туристический комплекс ""Горный воздух""",775natalia,5,Подъем наверх при помощи современной канатной дороги не оставит равнодушным ценителей красоты видов с высоты птичьего полета,Опубликовано 11 июля 2017 г.
Дальневосточный округ,Сахалинская область,"Сахалин,Южно-Сахалинск",Развлечения в Южно-Сахалинске,"Спортивно-туристический комплекс ""Горный воздух""",Afon90ka,5,"Вид с верху завораживает, город и сусунайская долина, в далеке видно залив Анива . А спуск по южному склону !-) красота сопок закрывающих друг друга. Зеленые ели на синем фоне неба, спуск в виде каскада.словами не передать)))",Опубликовано 15 апреля 2014 г.
Дальневосточный округ,Сахалинская область,"Сахалин,Южно-Сахалинск",Развлечения в Южно-Сахалинске,"Спортивно-туристический комплекс ""Горный воздух""",Aleksandrlok,5,"Самый лучший на Дальнем востоке горнолыжный комплекс. Каждый год что то новое строят. Мягкий натуральный снег. Ухоженные трассы. Расположение просто супер. Аэропорт прямо в городе. Полчаса до гостиницы. Можно снять квартиру рядом с горой. Или на такси тоже недорого с любого места в городе.
Бывает конечно с погодой не повезет. Ну и нужно смотреть графики мероприятий проводимых на горе. Можно попасть когда не все трассы будут открыты. Природа сказочная. Виды завораживающие. Фрирайда навалом. В общем все супер.",Опубликовано 9 марта 2015 г.
Дальневосточный округ,Сахалинская область,"Сахалин,Южно-Сахалинск",Развлечения в Южно-Сахалинске,"Спортивно-туристический комплекс ""Горный воздух""",Aleksei2013,5,Отлично организованный для России лыжно-сноубордный отдых. Поменьше бы очереди и вообще сто баллов!!!,Опубликовано 31 октября 2013 г.
Дальневосточный округ,Сахалинская область,"Сахалин,Южно-Сахалинск",Развлечения в Южно-Сахалинске,"Спортивно-туристический комплекс ""Горный воздух""",Aleksem А,5,Отличный отдых для катающихся на горных лыжах.Комплекс находится в городе.В этом сезоне заработают снеговые пушки.Это увеличит продолжительность сезона.Жаль сейчас гондольная дорога не работает в связи с установкой пушек.,Опубликовано 5 августа 2013 г.
Дальневосточный округ,Сахалинская область,"Сахалин,Южно-Сахалинск",Развлечения в Южно-Сахалинске,"Спортивно-туристический комплекс ""Горный воздух""",Aleksem А,5,"Хорошее место для катания на горных лыжах и пеших прогулок
Летом на велосипеде рекомендую серпантин на южном склоне",
Дальневосточный округ,Сахалинская область,"Сахалин,Южно-Сахалинск",Развлечения в Южно-Сахалинске,"Спортивно-туристический комплекс ""Горный воздух""",Alex V,5,"Это был мой первый опыт катания на горных лыжах, потому, наверное, и такая высокая оценка.
Канатная дорога- современна, в кабинках не холодно.
Рядом есть прокат, цены тоже на приемлимом уровне.
На днях обязательно пойду еще! )",Опубликовано 27 января 2014 г.
