Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,010serg010,5,"Еще до строительства моста этот остров всегда привлекал внимание как жителей города, так и гостей. Добраться можно было туда только паромом или катером. Великое множество уютных бухт с кристально-чистой водой и возможностью отведать различные, только что выловленные морепродукты (морской гребешок, креветка, трепанг, камбала и др.). Раньше на острове находилась береговая батарея, предназначенная для защиты города во время военных действий с Японией. Батарея прекрасно сохранилась, советую посетить как одну из самых важных достопримечательностей Владивостока.",Опубликовано 27 ноября 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,1234102014,5,"Исколесили на машине с детьми, посетили университет, ""ворошиловскую батарею"". Открываются чудесные виды на море, тишина, покой, природа. По мосту, естественно, легко добраться и на своем авто, и на автобусе.Надеемся в следующий приезд и океанариум застать открытым! Молодежь наша обошла весь остров пешком с рюкзаками, под большим впечатлением!",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,147_2013,5,"Очень красивый остров! Правда погода была пасмурная, но даже это не испортило впечатления от острова.",Опубликовано 20 мая 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,1898647,5,"Очень интересное место финансово-привлекательно, порт, граница и много приоритетов на сегодняшний день позволяющих острову быть финансово привлекательным, поездка была связана с проведением САММИТА в ДВФУ на территории данного университета на мой взгляд вытроено все для того, чтобы качественно получать образование и интересно проводить свое свободное время.",Опубликовано 13 апреля 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,199vladimir,4,"Провести выходной день на острове Русский просто замечательно. Свежий воздух, масса впечатлений. Хороший зимний день.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,2013_400,5,"Проехав по великолепному мосту, попадаешь на остов Русский. Там конечно еще не очень освоенная территория. Но местные говорят, что скоро развернется строительство. Видела комплекс зданий, построенных к саммиту! Огромная территория.",Опубликовано 7 мая 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,2014trumka,5,"Только на машине, и желательно без детей, м.б. с подростками. Нашим маленьким принцессам (4 и 8) было не очень интересно. С высоких точек открывается великолепная панорама на бухты острова, там же расположены форты крепости Владивосток. На и в которых можно полюбоваться на работу ""металлистов"".",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,311_2014,4,"Нравится гулять по университетской набережной. Большая пешеходная зона, красивый ланлшафтный дизайн. Можно и на велосипеде покататься и на лавочке посидеть среди зелени.",Опубликовано 7 мая 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,358_2013,5,"На острове располагается Ворошиловская батарея, очень интересно полазить по ней, пушки-ходы-снаряды, работает до 17:00, забегали в 16:55 и нас пустили, сказали куда лучше бежать чтобы успеть",Опубликовано 29 ноября 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,576alex,5,"Бывал тут неоднократно, если быть точным то раз сто или более. Зимой подледной рыбалка, в теплые дни лета весны осени всегда найдется место на побережье для пикника. Пешие прогулки по известным мысам острова, посещение фортификационных сооружений, сбор грибов, фридайвинг, океанариум, кампус ДВФУ и много другого интересного и незабываемого...",Опубликовано 10 апреля 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,64562864,4,"Природа, виды - просто обалденные. Гребешки сырые, жаренные, в кляре прямо на берегу! Все бы хорошо, если б не дорога! После университета дороги просто нет...",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,775Alexander,5,Очень красивые бухты. Университет впечатляет своим масштабом. Форты стоят особого внимания - мало где сохранились такие сооружения. Иногда можно наблюдать проход военных кораблей.,Опубликовано 3 декабря 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,77Anna772013,5,"красивые виды. много троп, которые через лес. есть кафе и магазинчик. лучше на машине приезжать. есть океанариум.",Опубликовано 3 января 2021 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,803dav,5,"Пешеходный маршрут выходного дня. Полуостров расположен на южной оконечности Острова Русский. Одно из красивейших мест, откуда можно полюбоваться высокими скальными мысами на берегу Японского моря. Можно понаблюдать гнездовья бакланов увидеть цвет настоящей морской воды. Добраться до бухты Карпинского можно на такси, далее полностью пешеходный маршрут примерно 2,5 км в один конец. Тропа, она же дорога для подготовленных джипов одна, не собьётесь. Есть ещё тропа от окончания асфальтовой дороги на острове, но маршрут туда-обратно около 10 км.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,809_13,5,"Советую посетить острова Владивостока - Рейнеке , Попова , Русский. На остров Русский есть мост. На остальные отправка паромом. Прекрасная природа,но после строительства моста на о. Русском стало более загрязнено. На острове есть ручные лисы, которых местные прикармливают прям возле трассы. Есть знаменитая Крепость (Батарея) , военная достопримечательность. Огромное количество диких бухт , но проезд к ним сложный.",Опубликовано 15 марта 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,82_2014,5,Удивительное место где соседствуют исторические места ( как правило военные объекты) и объекты современности ( объекты ДВФУ,Опубликовано 15 марта 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,8888897,5,"Прекрасное место для прогулок, а летом для пляжного отдыха! Искусственные водопады, белый песок, парк, гостиницы, облагороженная территория.. и это все теперь территория ВУЗа! Повезло студентам:) есть и что посмотреть любителям истории! Да и заодно с выдающимся мостом познакомитесь!",Опубликовано 1 ноября 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Остров Русский,888ELENA888,5,"Прекрасное место для отдыха, хорошие виды для глаз и души на море! Лисы бегают по лесу, практически ручные...",Опубликовано 8 января 2016 г.
