Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,0609_2013448,3,"Одна из достопримечательностей города, расположенного на сопках и крутых склонах. Цена поездки как и в автобусах. Нижняя площадка расположена на улице Пушкинская,выше здания Политехнического института , верхняя на проспекте Красоты. На видовую площадку дальше придется идти пешком .Если вы захотите посмотреть город и бухту Золотой Рог во всей красе после прогулки по Светланской, самое лучшее- воспользоваться фуникулером.",Опубликовано 28 января 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,2015_Elli,5,"Улица живая! Старая, добрая! По ней шагать и шагать! Идешь впервые, а ощущение дежавю)))
очень много старинных зданий и интересной архитектуры. Завораживает!",Опубликовано 10 февраля 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,311_2014,4,"Центральная улица - этим все сказано. Тут самое оживленное движение, красивые здания, дорогие магазины, постоянные пробки на дороге, негде припарковаться.",Опубликовано 7 мая 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,4uk4a,5,"Мы жили два дня в апартаментах на Светланской, много прошли по ней пешком. Приятная улочка, на ней много магазинов, есть почта - отправить друзьям открыточки, кинотеатр :)",Опубликовано 3 июля 2018 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,55ylang,5,"Европейская архитектура + советское наследие + море + портовый дух = самый забористый микс Владивостока!
из минусов - слишком людно и шумно сейчас, когда китайские туристы открыли для себя город В.",Опубликовано 18 октября 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,77ALEKSEI77,5,"Одна из первых улиц города. Прогуливаясь по ней можно оценить постройки ""старого фонда"", которые ещё не успели попасть под ""модернизацию"" современности. Самый идеальный вариант прогулки - первая половина выходного дня. Не так много людей и машин, относительно тихо. По пути обязательно оцените здание старого ГУМа, Цирк и конечно же пройдетесь под ""Золотым мостом"" заценив его масштаб и величие.",Опубликовано 16 сентября 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,809_13,4,"Очень люблю эту улицу из-за ее истории. Как-нибудь просто пройдитесь по ней пешком и поразглядывайте удивительную архитектуру домов.. мне безумно нравится.. Единственное что плохо это негде парковаться,всегда переполнена дорога,всегда пробка в рабочие дни.. И главное не заходите во дворы, чтобы не расстраиваться.",Опубликовано 22 июня 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,A69-niisf,2,"Много слышал хорошего от жителей города и гостей...
впечатление не совпало с ожиданием. Пробки, перекусить негде. Снаружи красиво, отойдёшь квартал в сторону - убого.
Печально за столицу Приморья.
Прошли пешком от начала до конца. Прослушали автоэкскурсию. Повторения не хочется. Будем искать другие уголки города, которые запомнятся и западут в душу.",Опубликовано 3 октября 2018 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,ANNA P,4,"Приехав в командировку на пару дней, конечно же, прогулялась по центральной улице Владивостока. Красивые старинные здания, площадь, магазины - в общем, есть все условия, чтобы отдохнуть и неспешно прогуляться по центру города. Очень радует наличие разнообразных кафе, ведь чашечка кофе с вкусным пирожным - отличное завершение прогулки.",Опубликовано 30 июня 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,Alber,4,"Гулял и ездил несколько дней. Длиииинная!
В одной кофейне спросил, что можно посмотреть в городе? Отправили на улицу, а что посмотреть не сказали.
А вот что больше напоминает, Питер или Одессу, не понял! Придется еще раз прилететь",Опубликовано 24 июля 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,Alecsiel,5,"Главная улица города, центр. Очень много различных торговых центров, кафе, ресторанов, сувенирных лавочек и других неотъемлимых атрибутов центра любого города!",Опубликовано 3 июля 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,Aleksandr S,5,"Светланская улица, как и положено главной улице города, хранит много памятников и достопримечательностей. Что посмотреть, есть на всём протяжении, но наибольший интерес представляет участок от Набережной до Цирка, исторический центр. Именно здесь сосредоточено большинство узнаваемых зданий, формирующих неповторимый облик Владивостока, Европы в Азии: Версаль, Музей Арсеньева, Золотой Рог, Зеленые кирпичики, ГУМ, Почтамт, здание Сибирской флотилии и другие. Если в районе первых домов, около лестницы, спускающейся к ковшу Спортивной гавани, Владивосток напоминает южные Черноморские города, что-то есть от Одессы и Крыма. То участок от ГУМа до старого здания ДВПИ неуловимо схож с Санкт-Петербургом. Опять же, если вы углубитесь в подворотню напротив Версаля, то попадёте в районы Миллионки, напоминающие китайские хутуны, характерные для Пекина или старого Даляня. Такой он многоликий Владивосток, смешение Европы и Азии, как был с момента основания, так и остаётся.",Опубликовано 13 мая 2017 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,Aleksei2013,5,"Улица Светланская по праву считается символом Владивостока. Вымощенные тротуары и люди, торопящиеся по делам. Атмосфера приморского города и красивые девушки)",Опубликовано 31 января 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,Aleksey V,4,"Улица, которая Svetlanskaya без сомнения - ядро Владивостока, невозможно вообразить этот город без улиц, это - первая улица города с 1861, существует целая история с ее красноречивым доказательством. Найдите, что по крайней мере 2 или 3 часа идут вперед он, приступают к номерам с запада на юг, или скорее с места ""Вида на воду"", небольшого пляжа через главную площадь, и затем Луг к пункту, тогда чуть более чем 200 номеров дома, и длина приблизительно 6 километров, жилые высотные здания здесь немного. Но пойти далеко на восток - и не необходимое. Это. Сосредоточьтесь во Владивостоке - компактное, тот первый номер - самое большое кино ""Океан"", начало улицы не настолько суетливое, особенно если нерабочий день, много домов составляют более чем сто лет, то название Музея Арсениева (№ 20) и Музея морских более довольно хороших музеев, отличных магазинов, офисов, банков, офисов, местного правительства, ресторанов, домов, и чаще. Иногда, красивые здания, которые изменили немного более чем сто лет - хорошо, конечно что-то, где коммунисты уничтожили здания и парки, и разместили уродливые памятники их ""героям"", где некоторые здания были восстановлены, строится, но дух улицы - мало изменилось! Вы будете чувствовать что дух города, когда немного прогулки. Улица удаляется непрерывно из развалин, освещенных ночью, там относительно безопасное (не выходя на грубую улицу), есть телефоны и обменивают офисы, магазины много, и дорогой, и не очень голодные, вы не можете останавливаться, есть отделение полиции, ветры дуют, здесь не сильное, есть деревья. Просто пойдите. Новый мост был положен и ограничитель, но движение автотранспорта - интенсивное, и быть осторожным: идите только на зебре или светофоре. Нищие имеют, грубость, во время отпуска пьяные, общественные туалеты - недостаточно, но вообще там безопасное и интересный, если вы знаете общие правила о поведении в России, они придерживаются, исследование улицы будет приятным пунктом вашего посещения. Смотрите и не забывайте свою камеру! )",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,Alex_TTE,4,"Когда то была Ленинской, потом вернули историчеческое название. Названа в честь фрегата Светлана. Старинные дома конца 19-го, начала 20-го века.",Опубликовано 8 мая 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,Alexander S,5,"Почти все, что хотелось бы увидеть во Владивостоке, можно найти на Светланской, если пройти ее от начала до конца. Действительно главная улица города",Опубликовано 4 июля 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,Alexander15853,4,"Красивые дома центра города и улицы Светланской напоминают европейскую архитектуру. Вечером есть интересная подсветка. Стоит прогуляться пешком, вдоль улицы расположены скверы с лавочками.",Опубликовано 19 февраля 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,Alexandre N,3,"Классная витрина города. ВСЁ тут и компактно и на месте.
От центра до моста - весь Владивосток на 1-м километре.
Жаль трамвай убрали.",Опубликовано 7 июня 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Светланская улица,Alexey A,5,Мне очень нравится ... Очень красиво много как современных так и исторических зданий )))) недалеко есть антилопа хостел и бар мумий тролль если желаете где-то остановиться,Опубликовано 5 июня 2015 г.
