Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Russky Bridge,"""ШАМОРА-ТУР""",5,"Фотографируйте этот мост со всех возможных ракурсов.
Получите впечатляющие снимки!
Высота пилонов-опор 324 метра!
Длина моста 3100 метров.",Опубликовано 8 декабря 2019 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Russky Bridge,000440,3,"Гостей города возят показывать это чудо ... Конечно, хорошо, что мост появился. Я была на нем дважды - в апреле и в ноябре. По-моему, это просто необходимость, а не достопримечательность.",Опубликовано 10 января 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Russky Bridge,010686_serg,5,"Есть смотровая площадка, очень красивый вид, вокруг море... Ночью с подсветкой очень завораживающий вид!",Опубликовано 28 октября 2014 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Russky Bridge,0609_2013448,4,"Самый большой в мире вантовый мост на остров Русский во Владивостоке вошел в первую десятку рейтинга самых интересных туристических мест России наряду с туристическими местами Москвы, Санкт-Петербурга, Петергофа,Пушкин, Кронштадта, Казани. И единственный из современных строений!!! Уникальность моста через залив Босфор Восточный в том, что он самый длинный в мире из сооружений подобного рода (1104 метра). Представьте : проезжаете по мосту под которым простираются глади глубоководного пролива между двумя огромными Заливами Японского моря , окружающих Город Владивосток. Проезжаете над основными морскими путями ведущими в порты Владивостока. В Бухте Золотого Рога у нас их 3 порта :угольный, рыбный и морской . Прогуляться по мосту возможности нет , а вот проехать, полюбоваться высоченными вантами , окрашенными в цвет флага России, очень легко. Для этого нужно воспользоваться городскими автобусами , идущими на остров Русский почти со всех районов города и пригорода. На острове можно прогуляться по парку , набережным и зоне отдыха Дальневосточного Государственного Университета в дни свободного доступа на территорию , или провести день на морском берегу в теплое время суток. Скоро должен от крыться Океанариум , еще один туристический объект города.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Russky Bridge,111_OxyGen_111,5,"Стоит получат, хотя бы потому что это самый большой мост в мире такого типа! И вид с него на залив отличный, но останавливаться на нем нельзя:-)
Зато можно попасть на остров Русский, а там тоже можно найти хорошие не тронутые (почти не тронутые цивилизацией:-) места!
Одним словом - красота!",Опубликовано 3 мая 2013 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Russky Bridge,164123,5,"Мост этот прекрасен те только как архитектурное и инженерное сооружение, но и как действительно важный для региона объект, существенно улучшивший транспортную проблему Владивостока. А когда рассматриваешь его в комплексе со всем, что было построено во Приморском крае за 4- 6 лет: новый аэропорт, университетский город, новые современные дороги, жилые кварталы с автономной инфраструктурой, то возвращается чувство чувство гордости за российских граждан, мы еще многое можем. Эта стройка была тренировкой перед Сочи. Результат всем известен.",
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Russky Bridge,1898647,5,"Впервые попала в этот городок, виды японского моря, сам город небольшой непохожий на остальные города, мост конечно это масштабная картина))
Очень красиво смотрится с острова Русский, его можно взять в ладошку и получатся прекрасные фото...что мы и делали.
Советую хоть раз в жизни посетить этот край и понять величие всего японского моря и таких великолепных построек как этот мост",Опубликовано 13 апреля 2015 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Russky Bridge,1960kg,5,"Конечно, нужна тихая солнечная погода, особенно в золотую осень. Но и в тумане, этот мост завораживает... опоры теряются в облаке... вода не видна... нуль-транспортировка, из ниоткуда в никуда...",Опубликовано 16 октября 2016 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Russky Bridge,1962nikolaeva,5,"Строительство моста - это настоящее чудо. Мы все следили и даже спорили состоится это замечательное событие или нет. Мой муж не верил и проспорил. Теперь пользуемся этим гаджетом постоянно. Когда погода хорошая, то вид открывается потрясающий. Стоит побывать во Владике и проехать по всем мостам в нашем городе.",Опубликовано 28 июля 2019 г.
Дальневосточный округ,Приморский край,Владивосток,Развлечения в Владивостоке,Russky Bridge,199vladimir,4,"Мост на остров Русский грандиозное сооружение. Протяженность составляет около 3 км. Позволяет жителям и гостям города посетить уникальное место для отдыха, рыбалки. С моста открывается замечательный вид на залив Босфор Восточный.",Опубликовано 19 ноября 2015 г.
